B1.month,B1.day_type,B1.hour,B1.outdoor_dry_bulb_temperature,B1.outdoor_dry_bulb_temperature_predicted_6h,B1.outdoor_dry_bulb_temperature_predicted_12h,B1.outdoor_dry_bulb_temperature_predicted_24h,B1.outdoor_relative_humidity,B1.outdoor_relative_humidity_predicted_6h,B1.outdoor_relative_humidity_predicted_12h,B1.outdoor_relative_humidity_predicted_24h,B1.diffuse_solar_irradiance,B1.diffuse_solar_irradiance_predicted_6h,B1.diffuse_solar_irradiance_predicted_12h,B1.diffuse_solar_irradiance_predicted_24h,B1.direct_solar_irradiance,B1.direct_solar_irradiance_predicted_6h,B1.direct_solar_irradiance_predicted_12h,B1.direct_solar_irradiance_predicted_24h,B1.carbon_intensity,B1.non_shiftable_load,B1.solar_generation,B1.electrical_storage_soc,B1.net_electricity_consumption,B1.electricity_pricing,B1.electricity_pricing_predicted_6h,B1.electricity_pricing_predicted_12h,B1.electricity_pricing_predicted_24h,B2.month,B2.day_type,B2.hour,B2.outdoor_dry_bulb_temperature,B2.outdoor_dry_bulb_temperature_predicted_6h,B2.outdoor_dry_bulb_temperature_predicted_12h,B2.outdoor_dry_bulb_temperature_predicted_24h,B2.outdoor_relative_humidity,B2.outdoor_relative_humidity_predicted_6h,B2.outdoor_relative_humidity_predicted_12h,B2.outdoor_relative_humidity_predicted_24h,B2.diffuse_solar_irradiance,B2.diffuse_solar_irradiance_predicted_6h,B2.diffuse_solar_irradiance_predicted_12h,B2.diffuse_solar_irradiance_predicted_24h,B2.direct_solar_irradiance,B2.direct_solar_irradiance_predicted_6h,B2.direct_solar_irradiance_predicted_12h,B2.direct_solar_irradiance_predicted_24h,B2.carbon_intensity,B2.non_shiftable_load,B2.solar_generation,B2.electrical_storage_soc,B2.net_electricity_consumption,B2.electricity_pricing,B2.electricity_pricing_predicted_6h,B2.electricity_pricing_predicted_12h,B2.electricity_pricing_predicted_24h,B3.month,B3.day_type,B3.hour,B3.outdoor_dry_bulb_temperature,B3.outdoor_dry_bulb_temperature_predicted_6h,B3.outdoor_dry_bulb_temperature_predicted_12h,B3.outdoor_dry_bulb_temperature_predicted_24h,B3.outdoor_relative_humidity,B3.outdoor_relative_humidity_predicted_6h,B3.outdoor_relative_humidity_predicted_12h,B3.outdoor_relative_humidity_predicted_24h,B3.diffuse_solar_irradiance,B3.diffuse_solar_irradiance_predicted_6h,B3.diffuse_solar_irradiance_predicted_12h,B3.diffuse_solar_irradiance_predicted_24h,B3.direct_solar_irradiance,B3.direct_solar_irradiance_predicted_6h,B3.direct_solar_irradiance_predicted_12h,B3.direct_solar_irradiance_predicted_24h,B3.carbon_intensity,B3.non_shiftable_load,B3.solar_generation,B3.electrical_storage_soc,B3.net_electricity_consumption,B3.electricity_pricing,B3.electricity_pricing_predicted_6h,B3.electricity_pricing_predicted_12h,B3.electricity_pricing_predicted_24h,B4.month,B4.day_type,B4.hour,B4.outdoor_dry_bulb_temperature,B4.outdoor_dry_bulb_temperature_predicted_6h,B4.outdoor_dry_bulb_temperature_predicted_12h,B4.outdoor_dry_bulb_temperature_predicted_24h,B4.outdoor_relative_humidity,B4.outdoor_relative_humidity_predicted_6h,B4.outdoor_relative_humidity_predicted_12h,B4.outdoor_relative_humidity_predicted_24h,B4.diffuse_solar_irradiance,B4.diffuse_solar_irradiance_predicted_6h,B4.diffuse_solar_irradiance_predicted_12h,B4.diffuse_solar_irradiance_predicted_24h,B4.direct_solar_irradiance,B4.direct_solar_irradiance_predicted_6h,B4.direct_solar_irradiance_predicted_12h,B4.direct_solar_irradiance_predicted_24h,B4.carbon_intensity,B4.non_shiftable_load,B4.solar_generation,B4.electrical_storage_soc,B4.net_electricity_consumption,B4.electricity_pricing,B4.electricity_pricing_predicted_6h,B4.electricity_pricing_predicted_12h,B4.electricity_pricing_predicted_24h,B5.month,B5.day_type,B5.hour,B5.outdoor_dry_bulb_temperature,B5.outdoor_dry_bulb_temperature_predicted_6h,B5.outdoor_dry_bulb_temperature_predicted_12h,B5.outdoor_dry_bulb_temperature_predicted_24h,B5.outdoor_relative_humidity,B5.outdoor_relative_humidity_predicted_6h,B5.outdoor_relative_humidity_predicted_12h,B5.outdoor_relative_humidity_predicted_24h,B5.diffuse_solar_irradiance,B5.diffuse_solar_irradiance_predicted_6h,B5.diffuse_solar_irradiance_predicted_12h,B5.diffuse_solar_irradiance_predicted_24h,B5.direct_solar_irradiance,B5.direct_solar_irradiance_predicted_6h,B5.direct_solar_irradiance_predicted_12h,B5.direct_solar_irradiance_predicted_24h,B5.carbon_intensity,B5.non_shiftable_load,B5.solar_generation,B5.electrical_storage_soc,B5.net_electricity_consumption,B5.electricity_pricing,B5.electricity_pricing_predicted_6h,B5.electricity_pricing_predicted_12h,B5.electricity_pricing_predicted_24h
3,2,23,15,12.8000002,16.1000004,13.8999996,84,87,67,81,0,0,699,0,0,0,838,0,0.120319434,0.561649978,0,0,0.561649978,0.209999993,0.209999993,0.209999993,0.209999993,3,2,23,15,12.8000002,16.1000004,13.8999996,84,87,67,81,0,0,699,0,0,0,838,0,0.120319434,0.780666649,0,0,0.780666649,0.209999993,0.209999993,0.209999993,0.209999993,3,2,23,15,12.8000002,16.1000004,13.8999996,84,87,67,81,0,0,699,0,0,0,838,0,0.120319434,1.12664998,0,0,1.12664998,0.209999993,0.209999993,0.209999993,0.209999993,3,2,23,15,12.8000002,16.1000004,13.8999996,84,87,67,81,0,0,699,0,0,0,838,0,0.120319434,0.530166686,0,0,0.530166686,0.209999993,0.209999993,0.209999993,0.209999993,3,2,23,15,12.8000002,16.1000004,13.8999996,84,87,67,81,0,0,699,0,0,0,838,0,0.120319434,0.764549971,0,0,0.764549971,0.209999993,0.209999993,0.209999993,0.209999993
3,2,24,13.3000002,13.8999996,16.7000008,12.8000002,80,81,60,93,0,0,734,0,0,0,749,0,0.108280584,0.532599986,0,0,0.532599986,0.209999993,0.209999993,0.209999993,0.209999993,3,2,24,13.3000002,13.8999996,16.7000008,12.8000002,80,81,60,93,0,0,734,0,0,0,749,0,0.108280584,0.420049995,0,0,0.420049995,0.209999993,0.209999993,0.209999993,0.209999993,3,2,24,13.3000002,13.8999996,16.7000008,12.8000002,80,81,60,93,0,0,734,0,0,0,749,0,0.108280584,0.43688333,0,0,0.43688333,0.209999993,0.209999993,0.209999993,0.209999993,3,2,24,13.3000002,13.8999996,16.7000008,12.8000002,80,81,60,93,0,0,734,0,0,0,749,0,0.108280584,0.478708327,0,0,0.478708327,0.209999993,0.209999993,0.209999993,0.209999993,3,2,24,13.3000002,13.8999996,16.7000008,12.8000002,80,81,60,93,0,0,734,0,0,0,749,0,0.108280584,0.356449991,0,0,0.356449991,0.209999993,0.209999993,0.209999993,0.209999993
3,3,1,13.8999996,13.8999996,16.7000008,13.8999996,84,78,65,84,0,22,804,0,0,9,880,0,0.110315472,0.553766668,0,0,0.553766668,0.209999993,0.209999993,0.209999993,0.209999993,3,3,1,13.8999996,13.8999996,16.7000008,13.8999996,84,78,65,84,0,22,804,0,0,9,880,0,0.110315472,0.413166672,0,0,0.413166672,0.209999993,0.209999993,0.209999993,0.209999993,3,3,1,13.8999996,13.8999996,16.7000008,13.8999996,84,78,65,84,0,22,804,0,0,9,880,0,0.110315472,0.412900001,0,0,0.412900001,0.209999993,0.209999993,0.209999993,0.209999993,3,3,1,13.8999996,13.8999996,16.7000008,13.8999996,84,78,65,84,0,22,804,0,0,9,880,0,0.110315472,0.585449994,0,0,0.585449994,0.209999993,0.209999993,0.209999993,0.209999993,3,3,1,13.8999996,13.8999996,16.7000008,13.8999996,84,78,65,84,0,22,804,0,0,9,880,0,0.110315472,0.262483329,0,0,0.262483329,0.209999993,0.209999993,0.209999993,0.209999993
3,3,2,13.8999996,14.3999996,16.7000008,13.8999996,84,75,70,81,0,188,706,0,0,528,703,0,0.10869164,0.539883316,0,0,0.539883316,0.209999993,0.209999993,0.209999993,0.209999993,3,3,2,13.8999996,14.3999996,16.7000008,13.8999996,84,75,70,81,0,188,706,0,0,528,703,0,0.10869164,0.413166672,0,0,0.413166672,0.209999993,0.209999993,0.209999993,0.209999993,3,3,2,13.8999996,14.3999996,16.7000008,13.8999996,84,75,70,81,0,188,706,0,0,528,703,0,0.10869164,0.222216666,0,0,0.222216666,0.209999993,0.209999993,0.209999993,0.209999993,3,3,2,13.8999996,14.3999996,16.7000008,13.8999996,84,75,70,81,0,188,706,0,0,528,703,0,0.10869164,0.720083356,0,0,0.720083356,0.209999993,0.209999993,0.209999993,0.209999993,3,3,2,13.8999996,14.3999996,16.7000008,13.8999996,84,75,70,81,0,188,706,0,0,528,703,0,0.10869164,0.854349971,0,0,0.854349971,0.209999993,0.209999993,0.209999993,0.209999993
3,3,3,13.3000002,15.6000004,16.1000004,13.8999996,83,72,60,81,0,397,615,0,0,716,825,0,0.107530735,0.570966661,0,0,0.570966661,0.209999993,0.209999993,0.209999993,0.209999993,3,3,3,13.3000002,15.6000004,16.1000004,13.8999996,83,72,60,81,0,397,615,0,0,716,825,0,0.107530735,0.414166659,0,0,0.414166659,0.209999993,0.209999993,0.209999993,0.209999993,3,3,3,13.3000002,15.6000004,16.1000004,13.8999996,83,72,60,81,0,397,615,0,0,716,825,0,0.107530735,0.335799992,0,0,0.335799992,0.209999993,0.209999993,0.209999993,0.209999993,3,3,3,13.3000002,15.6000004,16.1000004,13.8999996,83,72,60,81,0,397,615,0,0,716,825,0,0.107530735,0.963516653,0,0,0.963516653,0.209999993,0.209999993,0.209999993,0.209999993,3,3,3,13.3000002,15.6000004,16.1000004,13.8999996,83,72,60,81,0,397,615,0,0,716,825,0,0.107530735,1.3341167,0,0,1.3341167,0.209999993,0.209999993,0.209999993,0.209999993
3,3,4,12.1999998,16.1000004,16.1000004,13.8999996,90,70,54,84,0,562,438,0,0,764,751,0,0.108927064,0.650883317,0,0,0.650883317,0.209999993,0.209999993,0.5,0.209999993,3,3,4,12.1999998,16.1000004,16.1000004,13.8999996,90,70,54,84,0,562,438,0,0,764,751,0,0.108927064,0.412550002,0,0,0.412550002,0.209999993,0.209999993,0.5,0.209999993,3,3,4,12.1999998,16.1000004,16.1000004,13.8999996,90,70,54,84,0,562,438,0,0,764,751,0,0.108927064,0.538733304,0,0,0.538733304,0.209999993,0.209999993,0.5,0.209999993,3,3,4,12.1999998,16.1000004,16.1000004,13.8999996,90,70,54,84,0,562,438,0,0,764,751,0,0.108927064,0.524216652,0,0,0.524216652,0.209999993,0.209999993,0.5,0.209999993,3,3,4,12.1999998,16.1000004,16.1000004,13.8999996,90,70,54,84,0,562,438,0,0,764,751,0,0.108927064,0.846683323,0,0,0.846683323,0.209999993,0.209999993,0.5,0.209999993
3,3,5,12.8000002,16.1000004,15,13.8999996,87,67,65,84,0,699,222,0,0,838,564,0,0.110004261,0.855916679,0,0,0.855916679,0.209999993,0.209999993,0.5,0.209999993,3,3,5,12.8000002,16.1000004,15,13.8999996,87,67,65,84,0,699,222,0,0,838,564,0,0.110004261,0.412033319,0,0,0.412033319,0.209999993,0.209999993,0.5,0.209999993,3,3,5,12.8000002,16.1000004,15,13.8999996,87,67,65,84,0,699,222,0,0,838,564,0,0.110004261,0.175150007,0,0,0.175150007,0.209999993,0.209999993,0.5,0.209999993,3,3,5,12.8000002,16.1000004,15,13.8999996,87,67,65,84,0,699,222,0,0,838,564,0,0.110004261,0.470616668,0,0,0.470616668,0.209999993,0.209999993,0.5,0.209999993,3,3,5,12.8000002,16.1000004,15,13.8999996,87,67,65,84,0,699,222,0,0,838,564,0,0.110004261,0.599433362,0,0,0.599433362,0.209999993,0.209999993,0.5,0.209999993
3,3,6,13.8999996,16.7000008,13.8999996,13.8999996,81,60,67,84,0,734,32,0,0,749,50,0,0.120232433,0.905183315,0,0,0.905183315,0.209999993,0.209999993,0.5,0.209999993,3,3,6,13.8999996,16.7000008,13.8999996,13.8999996,81,60,67,84,0,734,32,0,0,749,50,0,0.120232433,0.473183334,0,0,0.473183334,0.209999993,0.209999993,0.5,0.209999993,3,3,6,13.8999996,16.7000008,13.8999996,13.8999996,81,60,67,84,0,734,32,0,0,749,50,0,0.120232433,0.141350001,0,0,0.141350001,0.209999993,0.209999993,0.5,0.209999993,3,3,6,13.8999996,16.7000008,13.8999996,13.8999996,81,60,67,84,0,734,32,0,0,749,50,0,0.120232433,0.47936666,0,0,0.47936666,0.209999993,0.209999993,0.5,0.209999993,3,3,6,13.8999996,16.7000008,13.8999996,13.8999996,81,60,67,84,0,734,32,0,0,749,50,0,0.120232433,0.430283368,0,0,0.430283368,0.209999993,0.209999993,0.5,0.209999993
3,3,7,13.8999996,16.7000008,13.8999996,13.8999996,78,65,75,81,22,804,0,22,9,880,0,1,0.122425526,0.792566657,0.947983325,0,-0.155416667,0.209999993,0.209999993,0.5,0.209999993,3,3,7,13.8999996,16.7000008,13.8999996,13.8999996,78,65,75,81,22,804,0,22,9,880,0,1,0.122425526,0.748350024,0.136883333,0,0.611466646,0.209999993,0.209999993,0.5,0.209999993,3,3,7,13.8999996,16.7000008,13.8999996,13.8999996,78,65,75,81,22,804,0,22,9,880,0,1,0.122425526,0.169216663,0.15353334,0,0.0156833325,0.209999993,0.209999993,0.5,0.209999993,3,3,7,13.8999996,16.7000008,13.8999996,13.8999996,78,65,75,81,22,804,0,22,9,880,0,1,0.122425526,0.482816666,0.16596666,0,0.316850007,0.209999993,0.209999993,0.5,0.209999993,3,3,7,13.8999996,16.7000008,13.8999996,13.8999996,78,65,75,81,22,804,0,22,9,880,0,1,0.122425526,1.94805002,1.17834997,0,0.769699991,0.209999993,0.209999993,0.5,0.209999993
3,3,8,14.3999996,16.7000008,13.8999996,13.8999996,75,70,81,81,188,706,0,95,528,703,0,12,0.122642301,0.522716641,2.06688333,0,-1.54416668,0.209999993,0.209999993,0.5,0.209999993,3,3,8,14.3999996,16.7000008,13.8999996,13.8999996,75,70,81,81,188,706,0,95,528,703,0,12,0.122642301,0.672466695,0.543516695,0,0.12895,0.209999993,0.209999993,0.5,0.209999993,3,3,8,14.3999996,16.7000008,13.8999996,13.8999996,75,70,81,81,188,706,0,95,528,703,0,12,0.122642301,0.174116671,0.571500003,0,-0.397383332,0.209999993,0.209999993,0.5,0.209999993,3,3,8,14.3999996,16.7000008,13.8999996,13.8999996,75,70,81,81,188,706,0,95,528,703,0,12,0.122642301,0.518050015,0.586350024,0,-0.0683000013,0.209999993,0.209999993,0.5,0.209999993,3,3,8,14.3999996,16.7000008,13.8999996,13.8999996,75,70,81,81,188,706,0,95,528,703,0,12,0.122642301,2.09333324,2.15011668,0,-0.0567833334,0.209999993,0.209999993,0.5,0.209999993
3,3,9,15.6000004,16.1000004,13.3000002,14.3999996,72,60,87,72,397,615,0,151,716,825,0,9,0.125860929,0.667683363,2.82800007,0,-2.16031671,0.209999993,0.209999993,0.209999993,0.209999993,3,3,9,15.6000004,16.1000004,13.3000002,14.3999996,72,60,87,72,397,615,0,151,716,825,0,9,0.125860929,0.32433334,1.26376665,0,-0.939433336,0.209999993,0.209999993,0.209999993,0.209999993,3,3,9,15.6000004,16.1000004,13.3000002,14.3999996,72,60,87,72,397,615,0,151,716,825,0,9,0.125860929,0.201466665,1.35119998,0,-1.1497333,0.209999993,0.209999993,0.209999993,0.209999993,3,3,9,15.6000004,16.1000004,13.3000002,14.3999996,72,60,87,72,397,615,0,151,716,825,0,9,0.125860929,0.732533336,1.40878332,0,-0.676249981,0.209999993,0.209999993,0.209999993,0.209999993,3,3,9,15.6000004,16.1000004,13.3000002,14.3999996,72,60,87,72,397,615,0,151,716,825,0,9,0.125860929,2.49321675,2.6868999,0,-0.193683326,0.209999993,0.209999993,0.209999993,0.209999993
3,3,10,16.1000004,16.1000004,13.8999996,15.6000004,70,54,84,72,562,438,0,244,764,751,0,8,0.119681001,0.36195001,3.37859988,0,-3.01664996,0.209999993,0.5,0.209999993,0.209999993,3,3,10,16.1000004,16.1000004,13.8999996,15.6000004,70,54,84,72,562,438,0,244,764,751,0,8,0.119681001,0.337616652,1.90858328,0,-1.57096672,0.209999993,0.5,0.209999993,0.209999993,3,3,10,16.1000004,16.1000004,13.8999996,15.6000004,70,54,84,72,562,438,0,244,764,751,0,8,0.119681001,0.166366667,2.05478334,0,-1.88841665,0.209999993,0.5,0.209999993,0.209999993,3,3,10,16.1000004,16.1000004,13.8999996,15.6000004,70,54,84,72,562,438,0,244,764,751,0,8,0.119681001,0.411599994,2.16140008,0,-1.74979997,0.209999993,0.5,0.209999993,0.209999993,3,3,10,16.1000004,16.1000004,13.8999996,15.6000004,70,54,84,72,562,438,0,244,764,751,0,8,0.119681001,0.955616653,3.01705003,0,-2.06143332,0.209999993,0.5,0.209999993,0.209999993
3,3,11,16.1000004,15,13.8999996,18.2999992,67,65,81,63,699,222,0,708,838,564,0,502,0.115308583,0.41748333,3.59853339,0,-3.18105006,0.209999993,0.5,0.209999993,0.209999993,3,3,11,16.1000004,15,13.8999996,18.2999992,67,65,81,63,699,222,0,708,838,564,0,502,0.115308583,0.344166666,2.33738327,0,-1.99321663,0.209999993,0.5,0.209999993,0.209999993,3,3,11,16.1000004,15,13.8999996,18.2999992,67,65,81,63,699,222,0,708,838,564,0,502,0.115308583,0.178949997,2.52571678,0,-2.34676671,0.209999993,0.5,0.209999993,0.209999993,3,3,11,16.1000004,15,13.8999996,18.2999992,67,65,81,63,699,222,0,708,838,564,0,502,0.115308583,0.425399989,2.67211676,0,-2.24671674,0.209999993,0.5,0.209999993,0.209999993,3,3,11,16.1000004,15,13.8999996,18.2999992,67,65,81,63,699,222,0,708,838,564,0,502,0.115308583,0.335366666,3.06651664,0,-2.73114991,0.209999993,0.5,0.209999993,0.209999993
3,3,12,16.7000008,13.8999996,12.8000002,17.7999992,60,67,93,65,734,32,0,402,749,50,0,155,0.112865448,0.367983341,3.60314989,0,-3.23516655,0.209999993,0.5,0.209999993,0.209999993,3,3,12,16.7000008,13.8999996,12.8000002,17.7999992,60,67,93,65,734,32,0,402,749,50,0,155,0.112865448,0.332700014,2.60276675,0,-2.27006674,0.209999993,0.5,0.209999993,0.209999993,3,3,12,16.7000008,13.8999996,12.8000002,17.7999992,60,67,93,65,734,32,0,402,749,50,0,155,0.112865448,0.160566673,2.81826663,0,-2.65770006,0.209999993,0.5,0.209999993,0.209999993,3,3,12,16.7000008,13.8999996,12.8000002,17.7999992,60,67,93,65,734,32,0,402,749,50,0,155,0.112865448,0.465550005,2.97919989,0,-2.51364994,0.209999993,0.5,0.209999993,0.209999993,3,3,12,16.7000008,13.8999996,12.8000002,17.7999992,60,67,93,65,734,32,0,402,749,50,0,155,0.112865448,0.420633346,2.92286658,0,-2.50223327,0.209999993,0.5,0.209999993,0.209999993
3,3,13,16.7000008,13.8999996,13.8999996,16.1000004,65,75,84,75,804,0,0,518,880,0,0,207,0.113130912,1.54508328,3.18416667,0,-1.63908339,0.209999993,0.5,0.209999993,0.209999993,3,3,13,16.7000008,13.8999996,13.8999996,16.1000004,65,75,84,75,804,0,0,518,880,0,0,207,0.113130912,0.388216674,2.53423333,0,-2.1460166,0.209999993,0.5,0.209999993,0.209999993,3,3,13,16.7000008,13.8999996,13.8999996,16.1000004,65,75,84,75,804,0,0,518,880,0,0,207,0.113130912,0.185483336,2.74471664,0,-2.55923343,0.209999993,0.5,0.209999993,0.209999993,3,3,13,16.7000008,13.8999996,13.8999996,16.1000004,65,75,84,75,804,0,0,518,880,0,0,207,0.113130912,0.727416694,2.8979001,0,-2.17048335,0.209999993,0.5,0.209999993,0.209999993,3,3,13,16.7000008,13.8999996,13.8999996,16.1000004,65,75,84,75,804,0,0,518,880,0,0,207,0.113130912,0.552816689,2.42976665,0,-1.87695003,0.209999993,0.5,0.209999993,0.209999993
3,3,14,16.7000008,13.8999996,13.8999996,16.7000008,70,81,81,75,706,0,0,653,703,0,0,568,0.125261799,1.43481672,2.69333339,0,-1.25851667,0.209999993,0.5,0.209999993,0.209999993,3,3,14,16.7000008,13.8999996,13.8999996,16.7000008,70,81,81,75,706,0,0,653,703,0,0,568,0.125261799,0.438466668,2.38724995,0,-1.94878328,0.209999993,0.5,0.209999993,0.209999993,3,3,14,16.7000008,13.8999996,13.8999996,16.7000008,70,81,81,75,706,0,0,653,703,0,0,568,0.125261799,0.364216655,2.58673334,0,-2.22251678,0.209999993,0.5,0.209999993,0.209999993,3,3,14,16.7000008,13.8999996,13.8999996,16.7000008,70,81,81,75,706,0,0,653,703,0,0,568,0.125261799,0.682699978,2.73048329,0,-2.04778337,0.209999993,0.5,0.209999993,0.209999993,3,3,14,16.7000008,13.8999996,13.8999996,16.7000008,70,81,81,75,706,0,0,653,703,0,0,568,0.125261799,0.0905000865,1.88610005,0,-1.79559994,0.209999993,0.5,0.209999993,0.209999993
3,3,15,16.1000004,13.3000002,13.8999996,16.7000008,60,87,81,75,615,0,0,620,825,0,0,838,0.131625548,1.13205004,1.92229998,0,-0.790250003,0.209999993,0.209999993,0.209999993,0.209999993,3,3,15,16.1000004,13.3000002,13.8999996,16.7000008,60,87,81,75,615,0,0,620,825,0,0,838,0.131625548,0.331166655,1.96486664,0,-1.63370001,0.209999993,0.209999993,0.209999993,0.209999993,3,3,15,16.1000004,13.3000002,13.8999996,16.7000008,60,87,81,75,615,0,0,620,825,0,0,838,0.131625548,0.189233333,2.12325001,0,-1.9340167,0.209999993,0.209999993,0.209999993,0.209999993,3,3,15,16.1000004,13.3000002,13.8999996,16.7000008,60,87,81,75,615,0,0,620,825,0,0,838,0.131625548,1.15738332,2.23804998,0,-1.08066666,0.209999993,0.209999993,0.209999993,0.209999993,3,3,15,16.1000004,13.3000002,13.8999996,16.7000008,60,87,81,75,615,0,0,620,825,0,0,838,0.131625548,0.00290008751,1.13958335,0,-1.13668323,0.209999993,0.209999993,0.209999993,0.209999993
3,3,16,16.1000004,13.8999996,13.8999996,16.1000004,54,84,84,78,438,0,0,428,751,0,0,731,0.13243036,0.855449975,0.982316673,0,-0.126866668,0.5,0.209999993,0.209999993,0.5,3,3,16,16.1000004,13.8999996,13.8999996,16.1000004,54,84,84,78,438,0,0,428,751,0,0,731,0.13243036,0.331566662,1.31095004,0,-0.979383349,0.5,0.209999993,0.209999993,0.5,3,3,16,16.1000004,13.8999996,13.8999996,16.1000004,54,84,84,78,438,0,0,428,751,0,0,731,0.13243036,0.164466664,1.39976668,0,-1.23529994,0.5,0.209999993,0.209999993,0.5,3,3,16,16.1000004,13.8999996,13.8999996,16.1000004,54,84,84,78,438,0,0,428,751,0,0,731,0.13243036,0.958766639,1.48653328,0,-0.527766645,0.5,0.209999993,0.209999993,0.5,3,3,16,16.1000004,13.8999996,13.8999996,16.1000004,54,84,84,78,438,0,0,428,751,0,0,731,0.13243036,0.219583347,0.364166677,0,-0.144583315,0.5,0.209999993,0.209999993,0.5
3,3,17,15,13.8999996,13.8999996,15,65,81,84,81,222,0,0,212,564,0,0,463,0.134100363,0.827149987,0.149800003,0,0.677349985,0.5,0.209999993,0.209999993,0.5,3,3,17,15,13.8999996,13.8999996,15,65,81,84,81,222,0,0,212,564,0,0,463,0.134100363,0.66048336,0.266266674,0,0.394216657,0.5,0.209999993,0.209999993,0.5,3,3,17,15,13.8999996,13.8999996,15,65,81,84,81,222,0,0,212,564,0,0,463,0.134100363,0.402399987,0.143800005,0,0.258599997,0.5,0.209999993,0.209999993,0.5,3,3,17,15,13.8999996,13.8999996,15,65,81,84,81,222,0,0,212,564,0,0,463,0.134100363,1.12454998,0.166483328,0,0.958066642,0.5,0.209999993,0.209999993,0.5,3,3,17,15,13.8999996,13.8999996,15,65,81,84,81,222,0,0,212,564,0,0,463,0.134100363,0.00420007482,0.0270166658,0,-0.022816591,0.5,0.209999993,0.209999993,0.5
3,3,18,13.8999996,12.8000002,13.8999996,15,67,93,84,84,32,0,0,43,50,0,0,22,0.139979303,0.667850018,0,0,0.667850018,0.5,0.209999993,0.209999993,0.5,3,3,18,13.8999996,12.8000002,13.8999996,15,67,93,84,84,32,0,0,43,50,0,0,22,0.139979303,0.613316655,0,0,0.613316655,0.5,0.209999993,0.209999993,0.5,3,3,18,13.8999996,12.8000002,13.8999996,15,67,93,84,84,32,0,0,43,50,0,0,22,0.139979303,0.431516677,0,0,0.431516677,0.5,0.209999993,0.209999993,0.5,3,3,18,13.8999996,12.8000002,13.8999996,15,67,93,84,84,32,0,0,43,50,0,0,22,0.139979303,0.973766685,0,0,0.973766685,0.5,0.209999993,0.209999993,0.5,3,3,18,13.8999996,12.8000002,13.8999996,15,67,93,84,84,32,0,0,43,50,0,0,22,0.139979303,0.0569333732,0,0,0.0569333732,0.5,0.209999993,0.209999993,0.5
3,3,19,13.8999996,13.8999996,13.8999996,14.3999996,75,84,81,84,0,0,22,0,0,0,1,0,0.131186187,0.722033322,0,0,0.722033322,0.5,0.209999993,0.209999993,0.5,3,3,19,13.8999996,13.8999996,13.8999996,14.3999996,75,84,81,84,0,0,22,0,0,0,1,0,0.131186187,0.720183313,0,0,0.720183313,0.5,0.209999993,0.209999993,0.5,3,3,19,13.8999996,13.8999996,13.8999996,14.3999996,75,84,81,84,0,0,22,0,0,0,1,0,0.131186187,0.478066653,0,0,0.478066653,0.5,0.209999993,0.209999993,0.5,3,3,19,13.8999996,13.8999996,13.8999996,14.3999996,75,84,81,84,0,0,22,0,0,0,1,0,0.131186187,0.43081668,0,0,0.43081668,0.5,0.209999993,0.209999993,0.5,3,3,19,13.8999996,13.8999996,13.8999996,14.3999996,75,84,81,84,0,0,22,0,0,0,1,0,0.131186187,0.00216674502,0,0,0.00216674502,0.5,0.209999993,0.209999993,0.5
3,3,20,13.8999996,13.8999996,13.8999996,14.3999996,81,81,81,87,0,0,95,0,0,0,12,0,0.122389831,0.745800018,0,0,0.745800018,0.5,0.209999993,0.209999993,0.5,3,3,20,13.8999996,13.8999996,13.8999996,14.3999996,81,81,81,87,0,0,95,0,0,0,12,0,0.122389831,0.905149996,0,0,0.905149996,0.5,0.209999993,0.209999993,0.5,3,3,20,13.8999996,13.8999996,13.8999996,14.3999996,81,81,81,87,0,0,95,0,0,0,12,0,0.122389831,0.924933314,0,0,0.924933314,0.5,0.209999993,0.209999993,0.5,3,3,20,13.8999996,13.8999996,13.8999996,14.3999996,81,81,81,87,0,0,95,0,0,0,12,0,0.122389831,0.490850002,0,0,0.490850002,0.5,0.209999993,0.209999993,0.5,3,3,20,13.8999996,13.8999996,13.8999996,14.3999996,81,81,81,87,0,0,95,0,0,0,12,0,0.122389831,5.00967981e-05,0,0,5.00967981e-05,0.5,0.209999993,0.209999993,0.5
3,3,21,13.3000002,13.8999996,14.3999996,13.8999996,87,81,72,87,0,0,151,0,0,0,9,0,0.113954701,0.71511668,0,0,0.71511668,0.209999993,0.209999993,0.209999993,0.209999993,3,3,21,13.3000002,13.8999996,14.3999996,13.8999996,87,81,72,87,0,0,151,0,0,0,9,0,0.113954701,2.64841676,0,0,2.64841676,0.209999993,0.209999993,0.209999993,0.209999993,3,3,21,13.3000002,13.8999996,14.3999996,13.8999996,87,81,72,87,0,0,151,0,0,0,9,0,0.113954701,0.534166694,0,0,0.534166694,0.209999993,0.209999993,0.209999993,0.209999993,3,3,21,13.3000002,13.8999996,14.3999996,13.8999996,87,81,72,87,0,0,151,0,0,0,9,0,0.113954701,0.437400013,0,0,0.437400013,0.209999993,0.209999993,0.209999993,0.209999993,3,3,21,13.3000002,13.8999996,14.3999996,13.8999996,87,81,72,87,0,0,151,0,0,0,9,0,0.113954701,0.0171334278,0,0,0.0171334278,0.209999993,0.209999993,0.209999993,0.209999993
