B1.month,B1.day_type,B1.hour,B1.outdoor_dry_bulb_temperature,B1.outdoor_dry_bulb_temperature_predicted_6h,B1.outdoor_dry_bulb_temperature_predicted_12h,B1.outdoor_dry_bulb_temperature_predicted_24h,B1.outdoor_relative_humidity,B1.outdoor_relative_humidity_predicted_6h,B1.outdoor_relative_humidity_predicted_12h,B1.outdoor_relative_humidity_predicted_24h,B1.diffuse_solar_irradiance,B1.diffuse_solar_irradiance_predicted_6h,B1.diffuse_solar_irradiance_predicted_12h,B1.diffuse_solar_irradiance_predicted_24h,B1.direct_solar_irradiance,B1.direct_solar_irradiance_predicted_6h,B1.direct_solar_irradiance_predicted_12h,B1.direct_solar_irradiance_predicted_24h,B1.carbon_intensity,B1.non_shiftable_load,B1.solar_generation,B1.electrical_storage_soc,B1.net_electricity_consumption,B1.electricity_pricing,B1.electricity_pricing_predicted_6h,B1.electricity_pricing_predicted_12h,B1.electricity_pricing_predicted_24h,B2.month,B2.day_type,B2.hour,B2.outdoor_dry_bulb_temperature,B2.outdoor_dry_bulb_temperature_predicted_6h,B2.outdoor_dry_bulb_temperature_predicted_12h,B2.outdoor_dry_bulb_temperature_predicted_24h,B2.outdoor_relative_humidity,B2.outdoor_relative_humidity_predicted_6h,B2.outdoor_relative_humidity_predicted_12h,B2.outdoor_relative_humidity_predicted_24h,B2.diffuse_solar_irradiance,B2.diffuse_solar_irradiance_predicted_6h,B2.diffuse_solar_irradiance_predicted_12h,B2.diffuse_solar_irradiance_predicted_24h,B2.direct_solar_irradiance,B2.direct_solar_irradiance_predicted_6h,B2.direct_solar_irradiance_predicted_12h,B2.direct_solar_irradiance_predicted_24h,B2.carbon_intensity,B2.non_shiftable_load,B2.solar_generation,B2.electrical_storage_soc,B2.net_electricity_consumption,B2.electricity_pricing,B2.electricity_pricing_predicted_6h,B2.electricity_pricing_predicted_12h,B2.electricity_pricing_predicted_24h,B3.month,B3.day_type,B3.hour,B3.outdoor_dry_bulb_temperature,B3.outdoor_dry_bulb_temperature_predicted_6h,B3.outdoor_dry_bulb_temperature_predicted_12h,B3.outdoor_dry_bulb_temperature_predicted_24h,B3.outdoor_relative_humidity,B3.outdoor_relative_humidity_predicted_6h,B3.outdoor_relative_humidity_predicted_12h,B3.outdoor_relative_humidity_predicted_24h,B3.diffuse_solar_irradiance,B3.diffuse_solar_irradiance_predicted_6h,B3.diffuse_solar_irradiance_predicted_12h,B3.diffuse_solar_irradiance_predicted_24h,B3.direct_solar_irradiance,B3.direct_solar_irradiance_predicted_6h,B3.direct_solar_irradiance_predicted_12h,B3.direct_solar_irradiance_predicted_24h,B3.carbon_intensity,B3.non_shiftable_load,B3.solar_generation,B3.electrical_storage_soc,B3.net_electricity_consumption,B3.electricity_pricing,B3.electricity_pricing_predicted_6h,B3.electricity_pricing_predicted_12h,B3.electricity_pricing_predicted_24h,B4.month,B4.day_type,B4.hour,B4.outdoor_dry_bulb_temperature,B4.outdoor_dry_bulb_temperature_predicted_6h,B4.outdoor_dry_bulb_temperature_predicted_12h,B4.outdoor_dry_bulb_temperature_predicted_24h,B4.outdoor_relative_humidity,B4.outdoor_relative_humidity_predicted_6h,B4.outdoor_relative_humidity_predicted_12h,B4.outdoor_relative_humidity_predicted_24h,B4.diffuse_solar_irradiance,B4.diffuse_solar_irradiance_predicted_6h,B4.diffuse_solar_irradiance_predicted_12h,B4.diffuse_solar_irradiance_predicted_24h,B4.direct_solar_irradiance,B4.direct_solar_irradiance_predicted_6h,B4.direct_solar_irradiance_predicted_12h,B4.direct_solar_irradiance_predicted_24h,B4.carbon_intensity,B4.non_shiftable_load,B4.solar_generation,B4.electrical_storage_soc,B4.net_electricity_consumption,B4.electricity_pricing,B4.electricity_pricing_predicted_6h,B4.electricity_pricing_predicted_12h,B4.electricity_pricing_predicted_24h,B5.month,B5.day_type,B5.hour,B5.outdoor_dry_bulb_temperature,B5.outdoor_dry_bulb_temperature_predicted_6h,B5.outdoor_dry_bulb_temperature_predicted_12h,B5.outdoor_dry_bulb_temperature_predicted_24h,B5.outdoor_relative_humidity,B5.outdoor_relative_humidity_predicted_6h,B5.outdoor_relative_humidity_predicted_12h,B5.outdoor_relative_humidity_predicted_24h,B5.diffuse_solar_irradiance,B5.diffuse_solar_irradiance_predicted_6h,B5.diffuse_solar_irradiance_predicted_12h,B5.diffuse_solar_irradiance_predicted_24h,B5.direct_solar_irradiance,B5.direct_solar_irradiance_predicted_6h,B5.direct_solar_irradiance_predicted_12h,B5.direct_solar_irradiance_predicted_24h,B5.carbon_intensity,B5.non_shiftable_load,B5.solar_generation,B5.electrical_storage_soc,B5.net_electricity_consumption,B5.electricity_pricing,B5.electricity_pricing_predicted_6h,B5.electricity_pricing_predicted_12h,B5.electricity_pricing_predicted_24h
1,5,12,18.2999992,15.6000004,13.8999996,16.1000004,59,78,90,87,307,2,0,446,8,0,0,371,0.163204685,1.03178334,0.0200833324,0,1.01170003,0.209999993,0.5,0.209999993,0.209999993,1,5,12,18.2999992,15.6000004,13.8999996,16.1000004,59,78,90,87,307,2,0,446,8,0,0,371,0.163204685,0.463966668,0.0289500002,0,0.435016662,0.209999993,0.5,0.209999993,0.209999993,1,5,12,18.2999992,15.6000004,13.8999996,16.1000004,59,78,90,87,307,2,0,446,8,0,0,371,0.163204685,0.782700002,0.0189333335,0,0.763766646,0.209999993,0.5,0.209999993,0.209999993,1,5,12,18.2999992,15.6000004,13.8999996,16.1000004,59,78,90,87,307,2,0,446,8,0,0,371,0.163204685,0.470299989,0.0199666675,0,0.450333327,0.209999993,0.5,0.209999993,0.209999993,1,5,12,18.2999992,15.6000004,13.8999996,16.1000004,59,78,90,87,307,2,0,446,8,0,0,371,0.163204685,1.9256556,0.0370277762,0,1.88862777,0.209999993,0.5,0.209999993,0.209999993
1,5,13,18.8999996,15.6000004,14.3999996,17.2000008,54,84,93,84,218,0,0,434,4,0,0,320,0.162476465,1.33865011,0.0861999989,0,1.25245011,0.209999993,0.5,0.209999993,0.209999993,1,5,13,18.8999996,15.6000004,14.3999996,17.2000008,54,84,93,84,218,0,0,434,4,0,0,320,0.162476465,0.512849987,0.0971833318,0,0.41566667,0.209999993,0.5,0.209999993,0.209999993,1,5,13,18.8999996,15.6000004,14.3999996,17.2000008,54,84,93,84,218,0,0,434,4,0,0,320,0.162476465,0.366849989,0.0865833312,0,0.280266672,0.209999993,0.5,0.209999993,0.209999993,1,5,13,18.8999996,15.6000004,14.3999996,17.2000008,54,84,93,84,218,0,0,434,4,0,0,320,0.162476465,0.365933329,0.0858666673,0,0.280066669,0.209999993,0.5,0.209999993,0.209999993,1,5,13,18.8999996,15.6000004,14.3999996,17.2000008,54,84,93,84,218,0,0,434,4,0,0,320,0.162476465,1.59541667,0.125100002,0,1.47031665,0.209999993,0.5,0.209999993,0.209999993
1,5,14,19.3999996,15.6000004,14.3999996,17.7999992,47,87,96,78,246,0,0,477,0,0,0,657,0.164104089,1.86021674,0.254583329,0,1.60563338,0.209999993,0.5,0.209999993,0.209999993,1,5,14,19.3999996,15.6000004,14.3999996,17.7999992,47,87,96,78,246,0,0,477,0,0,0,657,0.164104089,1.4873333,0.283749998,0,1.20358336,0.209999993,0.5,0.209999993,0.209999993,1,5,14,19.3999996,15.6000004,14.3999996,17.7999992,47,87,96,78,246,0,0,477,0,0,0,657,0.164104089,3.23633337,0.261550009,0,2.97478342,0.209999993,0.5,0.209999993,0.209999993,1,5,14,19.3999996,15.6000004,14.3999996,17.7999992,47,87,96,78,246,0,0,477,0,0,0,657,0.164104089,0.395799994,0.253766656,0,0.142033339,0.209999993,0.5,0.209999993,0.209999993,1,5,14,19.3999996,15.6000004,14.3999996,17.7999992,47,87,96,78,246,0,0,477,0,0,0,657,0.164104089,2.539639,0.305933326,0,2.23370552,0.209999993,0.5,0.209999993,0.209999993
1,5,15,18.2999992,15,14.3999996,17.2000008,70,84,93,78,165,0,0,256,2,0,0,322,0.16008608,0.501233399,0.285233319,0,0.21600008,0.209999993,0.209999993,0.209999993,0.209999993,1,5,15,18.2999992,15,14.3999996,17.2000008,70,84,93,78,165,0,0,256,2,0,0,322,0.16008608,0.744300008,0.345516652,0,0.398783326,0.209999993,0.209999993,0.209999993,0.209999993,1,5,15,18.2999992,15,14.3999996,17.2000008,70,84,93,78,165,0,0,256,2,0,0,322,0.16008608,0.298366666,0.320233345,0,-0.0218666662,0.209999993,0.209999993,0.209999993,0.209999993,1,5,15,18.2999992,15,14.3999996,17.2000008,70,84,93,78,165,0,0,256,2,0,0,322,0.16008608,0.374183327,0.320833325,0,0.0533500016,0.209999993,0.209999993,0.209999993,0.209999993,1,5,15,18.2999992,15,14.3999996,17.2000008,70,84,93,78,165,0,0,256,2,0,0,322,0.16008608,2.41501665,0.407333344,0,2.00768328,0.209999993,0.209999993,0.209999993,0.209999993
1,5,16,16.7000008,14.3999996,13.8999996,16.7000008,70,87,96,81,105,0,0,235,1,0,0,474,0.163985223,1.98745,0.00478333328,0,1.98266673,0.5,0.209999993,0.209999993,0.5,1,5,16,16.7000008,14.3999996,13.8999996,16.7000008,70,87,96,81,105,0,0,235,1,0,0,474,0.163985223,1.31459999,0.0061499998,0,1.30844998,0.5,0.209999993,0.209999993,0.5,1,5,16,16.7000008,14.3999996,13.8999996,16.7000008,70,87,96,81,105,0,0,235,1,0,0,474,0.163985223,0.296133339,0.00469999993,0,0.291433334,0.5,0.209999993,0.209999993,0.5,1,5,16,16.7000008,14.3999996,13.8999996,16.7000008,70,87,96,81,105,0,0,235,1,0,0,474,0.163985223,2.94176674,0.00435000006,0,2.93741655,0.5,0.209999993,0.209999993,0.5,1,5,16,16.7000008,14.3999996,13.8999996,16.7000008,70,87,96,81,105,0,0,235,1,0,0,474,0.163985223,4.21417236,0.00557222217,0,4.20860004,0.5,0.209999993,0.209999993,0.5
1,5,17,16.1000004,14.3999996,13.8999996,15.6000004,81,90,96,84,24,0,0,71,0,0,0,147,0.171721026,1.18961668,0,0,1.18961668,0.5,0.209999993,0.209999993,0.5,1,5,17,16.1000004,14.3999996,13.8999996,15.6000004,81,90,96,84,24,0,0,71,0,0,0,147,0.171721026,2.92526674,0,0,2.92526674,0.5,0.209999993,0.209999993,0.5,1,5,17,16.1000004,14.3999996,13.8999996,15.6000004,81,90,96,84,24,0,0,71,0,0,0,147,0.171721026,0.300216675,0,0,0.300216675,0.5,0.209999993,0.209999993,0.5,1,5,17,16.1000004,14.3999996,13.8999996,15.6000004,81,90,96,84,24,0,0,71,0,0,0,147,0.171721026,3.79033327,0,0,3.79033327,0.5,0.209999993,0.209999993,0.5,1,5,17,16.1000004,14.3999996,13.8999996,15.6000004,81,90,96,84,24,0,0,71,0,0,0,147,0.171721026,1.71348333,0,0,1.71348333,0.5,0.209999993,0.209999993,0.5
1,5,18,15.6000004,13.8999996,13.8999996,14.3999996,78,90,96,87,2,0,0,4,0,0,0,6,0.169189259,1.19581664,0,0,1.19581664,0.5,0.209999993,0.209999993,0.5,1,5,18,15.6000004,13.8999996,13.8999996,14.3999996,78,90,96,87,2,0,0,4,0,0,0,6,0.169189259,2.51003337,0,0,2.51003337,0.5,0.209999993,0.209999993,0.5,1,5,18,15.6000004,13.8999996,13.8999996,14.3999996,78,90,96,87,2,0,0,4,0,0,0,6,0.169189259,2.35354996,0,0,2.35354996,0.5,0.209999993,0.209999993,0.5,1,5,18,15.6000004,13.8999996,13.8999996,14.3999996,78,90,96,87,2,0,0,4,0,0,0,6,0.169189259,2.3296833,0,0,2.3296833,0.5,0.209999993,0.209999993,0.5,1,5,18,15.6000004,13.8999996,13.8999996,14.3999996,78,90,96,87,2,0,0,4,0,0,0,6,0.169189259,2.21512771,0.0225333329,0,2.19259453,0.5,0.209999993,0.209999993,0.5
1,5,19,15.6000004,14.3999996,13.8999996,14.3999996,84,93,96,90,0,0,0,0,0,0,0,0,0.163958982,2.23029995,0,0,2.23029995,0.5,0.209999993,0.209999993,0.5,1,5,19,15.6000004,14.3999996,13.8999996,14.3999996,84,93,96,90,0,0,0,0,0,0,0,0,0.163958982,2.0748167,0,0,2.0748167,0.5,0.209999993,0.209999993,0.5,1,5,19,15.6000004,14.3999996,13.8999996,14.3999996,84,93,96,90,0,0,0,0,0,0,0,0,0.163958982,1.35583329,0,0,1.35583329,0.5,0.209999993,0.209999993,0.5,1,5,19,15.6000004,14.3999996,13.8999996,14.3999996,84,93,96,90,0,0,0,0,0,0,0,0,0.163958982,1.93828332,0,0,1.93828332,0.5,0.209999993,0.209999993,0.5,1,5,19,15.6000004,14.3999996,13.8999996,14.3999996,84,93,96,90,0,0,0,0,0,0,0,0,0.163958982,1.98361671,0,0,1.98361671,0.5,0.209999993,0.209999993,0.5
1,5,20,15.6000004,14.3999996,13.8999996,14.3999996,87,96,96,90,0,0,33,0,0,0,0,0,0.1635077,1.51244998,0,0,1.51244998,0.5,0.209999993,0.209999993,0.5,1,5,20,15.6000004,14.3999996,13.8999996,14.3999996,87,96,96,90,0,0,33,0,0,0,0,0,0.1635077,3.88473344,0,0,3.88473344,0.5,0.209999993,0.209999993,0.5,1,5,20,15.6000004,14.3999996,13.8999996,14.3999996,87,96,96,90,0,0,33,0,0,0,0,0,0.1635077,4.35686684,0,0,4.35686684,0.5,0.209999993,0.209999993,0.5,1,5,20,15.6000004,14.3999996,13.8999996,14.3999996,87,96,96,90,0,0,33,0,0,0,0,0,0.1635077,2.27283335,0,0,2.27283335,0.5,0.209999993,0.209999993,0.5,1,5,20,15.6000004,14.3999996,13.8999996,14.3999996,87,96,96,90,0,0,33,0,0,0,0,0,0.1635077,3.25914454,0,0,3.25914454,0.5,0.209999993,0.209999993,0.5
1,5,21,15,14.3999996,13.8999996,14.3999996,84,93,93,90,0,0,135,0,0,0,0,0,0.15929015,1.14693332,0,0,1.14693332,0.209999993,0.209999993,0.209999993,0.209999993,1,5,21,15,14.3999996,13.8999996,14.3999996,84,93,93,90,0,0,135,0,0,0,0,0,0.15929015,3.63946676,0,0,3.63946676,0.209999993,0.209999993,0.209999993,0.209999993,1,5,21,15,14.3999996,13.8999996,14.3999996,84,93,93,90,0,0,135,0,0,0,0,0,0.15929015,0.913649976,0,0,0.913649976,0.209999993,0.209999993,0.209999993,0.209999993,1,5,21,15,14.3999996,13.8999996,14.3999996,84,93,93,90,0,0,135,0,0,0,0,0,0.15929015,1.59218335,0,0,1.59218335,0.209999993,0.209999993,0.209999993,0.209999993,1,5,21,15,14.3999996,13.8999996,14.3999996,84,93,93,90,0,0,135,0,0,0,0,0,0.15929015,2.23363328,0,0,2.23363328,0.209999993,0.209999993,0.209999993,0.209999993
1,5,22,14.3999996,13.8999996,15,14.3999996,87,96,90,90,0,0,282,0,0,0,200,0,0.146601081,0.594550073,0,0,0.594550073,0.209999993,0.209999993,0.209999993,0.209999993,1,5,22,14.3999996,13.8999996,15,14.3999996,87,96,90,90,0,0,282,0,0,0,200,0,0.146601081,2.28045011,0,0,2.28045011,0.209999993,0.209999993,0.209999993,0.209999993,1,5,22,14.3999996,13.8999996,15,14.3999996,87,96,90,90,0,0,282,0,0,0,200,0,0.146601081,1.13398337,0,0,1.13398337,0.209999993,0.209999993,0.209999993,0.209999993,1,5,22,14.3999996,13.8999996,15,14.3999996,87,96,90,90,0,0,282,0,0,0,200,0,0.146601081,1.97979999,0,0,1.97979999,0.209999993,0.209999993,0.209999993,0.209999993,1,5,22,14.3999996,13.8999996,15,14.3999996,87,96,90,90,0,0,282,0,0,0,200,0,0.146601081,1.82025003,0,0,1.82025003,0.209999993,0.209999993,0.209999993,0.209999993
1,5,23,14.3999996,13.8999996,15.6000004,13.8999996,90,96,87,93,0,0,356,0,0,0,360,0,0.13253659,0.816100061,0,0,0.816100061,0.209999993,0.209999993,0.209999993,0.209999993,1,5,23,14.3999996,13.8999996,15.6000004,13.8999996,90,96,87,93,0,0,356,0,0,0,360,0,0.13253659,0.588,0,0,0.588,0.209999993,0.209999993,0.209999993,0.209999993,1,5,23,14.3999996,13.8999996,15.6000004,13.8999996,90,96,87,93,0,0,356,0,0,0,360,0,0.13253659,1.03688335,0,0,1.03688335,0.209999993,0.209999993,0.209999993,0.209999993,1,5,23,14.3999996,13.8999996,15.6000004,13.8999996,90,96,87,93,0,0,356,0,0,0,360,0,0.13253659,0.36348334,0,0,0.36348334,0.209999993,0.209999993,0.209999993,0.209999993,1,5,23,14.3999996,13.8999996,15.6000004,13.8999996,90,96,87,93,0,0,356,0,0,0,360,0,0.13253659,1.91316664,0,0,1.91316664,0.209999993,0.209999993,0.209999993,0.209999993
1,5,24,13.8999996,13.8999996,16.1000004,13.3000002,90,96,87,93,0,0,446,0,0,0,371,0,0.124380872,0.827416718,0,0,0.827416718,0.209999993,0.209999993,0.209999993,0.209999993,1,5,24,13.8999996,13.8999996,16.1000004,13.3000002,90,96,87,93,0,0,446,0,0,0,371,0,0.124380872,0.242658332,0,0,0.242658332,0.209999993,0.209999993,0.209999993,0.209999993,1,5,24,13.8999996,13.8999996,16.1000004,13.3000002,90,96,87,93,0,0,446,0,0,0,371,0,0.124380872,0.748041689,0,0,0.748041689,0.209999993,0.209999993,0.209999993,0.209999993,1,5,24,13.8999996,13.8999996,16.1000004,13.3000002,90,96,87,93,0,0,446,0,0,0,371,0,0.124380872,1.10005832,0,0,1.10005832,0.209999993,0.209999993,0.209999993,0.209999993,1,5,24,13.8999996,13.8999996,16.1000004,13.3000002,90,96,87,93,0,0,446,0,0,0,371,0,0.124380872,2.06326675,0,0,2.06326675,0.209999993,0.209999993,0.209999993,0.209999993
1,6,1,14.3999996,13.8999996,17.2000008,13.8999996,93,96,84,87,0,0,434,0,0,0,320,0,0.113969639,0.621816754,0,0,0.621816754,0.209999993,0.209999993,0.209999993,0.209999993,1,6,1,14.3999996,13.8999996,17.2000008,13.8999996,93,96,84,87,0,0,434,0,0,0,320,0,0.113969639,0.242200002,0,0,0.242200002,0.209999993,0.209999993,0.209999993,0.209999993,1,6,1,14.3999996,13.8999996,17.2000008,13.8999996,93,96,84,87,0,0,434,0,0,0,320,0,0.113969639,0.303533345,0,0,0.303533345,0.209999993,0.209999993,0.209999993,0.209999993,1,6,1,14.3999996,13.8999996,17.2000008,13.8999996,93,96,84,87,0,0,434,0,0,0,320,0,0.113969639,0.621733308,0,0,0.621733308,0.209999993,0.209999993,0.209999993,0.209999993,1,6,1,14.3999996,13.8999996,17.2000008,13.8999996,93,96,84,87,0,0,434,0,0,0,320,0,0.113969639,1.98776662,0,0,1.98776662,0.209999993,0.209999993,0.209999993,0.209999993
1,6,2,14.3999996,13.8999996,17.7999992,13.3000002,96,96,78,90,0,33,477,0,0,0,657,0,0.112715952,0.649450064,0,0,0.649450064,0.209999993,0.209999993,0.209999993,0.209999993,1,6,2,14.3999996,13.8999996,17.7999992,13.3000002,96,96,78,90,0,33,477,0,0,0,657,0,0.112715952,0.236016661,0,0,0.236016661,0.209999993,0.209999993,0.209999993,0.209999993,1,6,2,14.3999996,13.8999996,17.7999992,13.3000002,96,96,78,90,0,33,477,0,0,0,657,0,0.112715952,2.66849995,0,0,2.66849995,0.209999993,0.209999993,0.209999993,0.209999993,1,6,2,14.3999996,13.8999996,17.7999992,13.3000002,96,96,78,90,0,33,477,0,0,0,657,0,0.112715952,1.29871666,0,0,1.29871666,0.209999993,0.209999993,0.209999993,0.209999993,1,6,2,14.3999996,13.8999996,17.7999992,13.3000002,96,96,78,90,0,33,477,0,0,0,657,0,0.112715952,1.96525002,0,0,1.96525002,0.209999993,0.209999993,0.209999993,0.209999993
1,6,3,14.3999996,13.8999996,17.2000008,12.1999998,93,93,78,93,0,135,256,0,0,0,322,0,0.115932286,0.826566756,0,0,0.826566756,0.209999993,0.209999993,0.209999993,0.209999993,1,6,3,14.3999996,13.8999996,17.2000008,12.1999998,93,93,78,93,0,135,256,0,0,0,322,0,0.115932286,0.229766667,0,0,0.229766667,0.209999993,0.209999993,0.209999993,0.209999993,1,6,3,14.3999996,13.8999996,17.2000008,12.1999998,93,93,78,93,0,135,256,0,0,0,322,0,0.115932286,1.83491671,0,0,1.83491671,0.209999993,0.209999993,0.209999993,0.209999993,1,6,3,14.3999996,13.8999996,17.2000008,12.1999998,93,93,78,93,0,135,256,0,0,0,322,0,0.115932286,0.802950025,0,0,0.802950025,0.209999993,0.209999993,0.209999993,0.209999993,1,6,3,14.3999996,13.8999996,17.2000008,12.1999998,93,93,78,93,0,135,256,0,0,0,322,0,0.115932286,2.28421664,0,0,2.28421664,0.209999993,0.209999993,0.209999993,0.209999993
1,6,4,13.8999996,15,16.7000008,12.1999998,96,90,81,93,0,282,235,0,0,200,474,0,0.110781766,0.837633371,0,0,0.837633371,0.209999993,0.209999993,0.5,0.209999993,1,6,4,13.8999996,15,16.7000008,12.1999998,96,90,81,93,0,282,235,0,0,200,474,0,0.110781766,0.228400007,0,0,0.228400007,0.209999993,0.209999993,0.5,0.209999993,1,6,4,13.8999996,15,16.7000008,12.1999998,96,90,81,93,0,282,235,0,0,200,474,0,0.110781766,0.303383321,0,0,0.303383321,0.209999993,0.209999993,0.5,0.209999993,1,6,4,13.8999996,15,16.7000008,12.1999998,96,90,81,93,0,282,235,0,0,200,474,0,0.110781766,0.44325,0,0,0.44325,0.209999993,0.209999993,0.5,0.209999993,1,6,4,13.8999996,15,16.7000008,12.1999998,96,90,81,93,0,282,235,0,0,200,474,0,0.110781766,2.38548326,0,0,2.38548326,0.209999993,0.209999993,0.5,0.209999993
1,6,5,13.8999996,15.6000004,15.6000004,12.1999998,96,87,84,93,0,356,71,0,0,360,147,0,0.115786366,0.901100039,0,0,0.901100039,0.209999993,0.209999993,0.5,0.209999993,1,6,5,13.8999996,15.6000004,15.6000004,12.1999998,96,87,84,93,0,356,71,0,0,360,147,0,0.115786366,0.226816669,0,0,0.226816669,0.209999993,0.209999993,0.5,0.209999993,1,6,5,13.8999996,15.6000004,15.6000004,12.1999998,96,87,84,93,0,356,71,0,0,360,147,0,0.115786366,0.327033341,0,0,0.327033341,0.209999993,0.209999993,0.5,0.209999993,1,6,5,13.8999996,15.6000004,15.6000004,12.1999998,96,87,84,93,0,356,71,0,0,360,147,0,0.115786366,0.307683319,0,0,0.307683319,0.209999993,0.209999993,0.5,0.209999993,1,6,5,13.8999996,15.6000004,15.6000004,12.1999998,96,87,84,93,0,356,71,0,0,360,147,0,0.115786366,2.10793328,0,0,2.10793328,0.209999993,0.209999993,0.5,0.209999993
1,6,6,13.8999996,16.1000004,14.3999996,12.1999998,96,87,87,93,0,446,4,0,0,371,6,0,0.12552233,1.70586669,0,0,1.70586669,0.209999993,0.209999993,0.5,0.209999993,1,6,6,13.8999996,16.1000004,14.3999996,12.1999998,96,87,87,93,0,446,4,0,0,371,6,0,0.12552233,0.226683334,0,0,0.226683334,0.209999993,0.209999993,0.5,0.209999993,1,6,6,13.8999996,16.1000004,14.3999996,12.1999998,96,87,87,93,0,446,4,0,0,371,6,0,0.12552233,2.16311669,0,0,2.16311669,0.209999993,0.209999993,0.5,0.209999993,1,6,6,13.8999996,16.1000004,14.3999996,12.1999998,96,87,87,93,0,446,4,0,0,371,6,0,0.12552233,0.309049994,0,0,0.309049994,0.209999993,0.209999993,0.5,0.209999993,1,6,6,13.8999996,16.1000004,14.3999996,12.1999998,96,87,87,93,0,446,4,0,0,371,6,0,0.12552233,2.13076115,0,0,2.13076115,0.209999993,0.209999993,0.5,0.209999993
1,6,7,13.8999996,17.2000008,14.3999996,12.1999998,96,84,90,93,0,434,0,0,0,320,0,0,0.128657937,2.88536668,0,0,2.88536668,0.209999993,0.209999993,0.5,0.209999993,1,6,7,13.8999996,17.2000008,14.3999996,12.1999998,96,84,90,93,0,434,0,0,0,320,0,0,0.128657937,0.37863335,0,0,0.37863335,0.209999993,0.209999993,0.5,0.209999993,1,6,7,13.8999996,17.2000008,14.3999996,12.1999998,96,84,90,93,0,434,0,0,0,320,0,0,0.128657937,1.59961665,0,0,1.59961665,0.209999993,0.209999993,0.5,0.209999993,1,6,7,13.8999996,17.2000008,14.3999996,12.1999998,96,84,90,93,0,434,0,0,0,320,0,0,0.128657937,1.15915,0,0,1.15915,0.209999993,0.209999993,0.5,0.209999993,1,6,7,13.8999996,17.2000008,14.3999996,12.1999998,96,84,90,93,0,434,0,0,0,320,0,0,0.128657937,5.00344992,0,0,5.00344992,0.209999993,0.209999993,0.5,0.209999993
1,6,8,13.8999996,17.7999992,14.3999996,12.1999998,96,78,90,93,33,477,0,38,0,657,0,17,0.136022717,2.05574989,1.60623336,0,0.449516684,0.209999993,0.209999993,0.5,0.209999993,1,6,8,13.8999996,17.7999992,14.3999996,12.1999998,96,78,90,93,33,477,0,38,0,657,0,17,0.136022717,2.66543341,1.42586672,0,1.23956668,0.209999993,0.209999993,0.5,0.209999993,1,6,8,13.8999996,17.7999992,14.3999996,12.1999998,96,78,90,93,33,477,0,38,0,657,0,17,0.136022717,0.467049986,1.33309996,0,-0.866050005,0.209999993,0.209999993,0.5,0.209999993,1,6,8,13.8999996,17.7999992,14.3999996,12.1999998,96,78,90,93,33,477,0,38,0,657,0,17,0.136022717,3.20301676,0.199599996,0,3.00341678,0.209999993,0.209999993,0.5,0.209999993,1,6,8,13.8999996,17.7999992,14.3999996,12.1999998,96,78,90,93,33,477,0,38,0,657,0,17,0.136022717,5.43467236,0.308122218,0,5.1265502,0.209999993,0.209999993,0.5,0.209999993
1,6,9,13.8999996,17.2000008,14.3999996,13.3000002,93,78,90,96,135,256,0,127,0,322,0,74,0.138797402,1.66620004,2.56369996,0,-0.897499979,0.209999993,0.209999993,0.209999993,0.209999993,1,6,9,13.8999996,17.2000008,14.3999996,13.3000002,93,78,90,96,135,256,0,127,0,322,0,74,0.138797402,4.86240005,2.53176665,0,2.3306334,0.209999993,0.209999993,0.209999993,0.209999993,1,6,9,13.8999996,17.2000008,14.3999996,13.3000002,93,78,90,96,135,256,0,127,0,322,0,74,0.138797402,3.2696166,2.35330009,0,0.916316688,0.209999993,0.209999993,0.209999993,0.209999993,1,6,9,13.8999996,17.2000008,14.3999996,13.3000002,93,78,90,96,135,256,0,127,0,322,0,74,0.138797402,1.57908332,0.855849981,0,0.723233342,0.209999993,0.209999993,0.209999993,0.209999993,1,6,9,13.8999996,17.2000008,14.3999996,13.3000002,93,78,90,96,135,256,0,127,0,322,0,74,0.138797402,5.39131689,1.19521666,0,4.19610023,0.209999993,0.209999993,0.209999993,0.209999993
1,6,10,15,16.7000008,14.3999996,15,90,81,90,90,282,235,0,266,200,474,0,169,0.137655944,1.43256664,2.25523329,0,-0.822666645,0.209999993,0.5,0.209999993,0.209999993,1,6,10,15,16.7000008,14.3999996,15,90,81,90,90,282,235,0,266,200,474,0,169,0.137655944,2.12503338,2.34123325,0,-0.216199979,0.209999993,0.5,0.209999993,0.209999993,1,6,10,15,16.7000008,14.3999996,15,90,81,90,90,282,235,0,266,200,474,0,169,0.137655944,2.13753343,2.16846657,0,-0.0309333336,0.209999993,0.5,0.209999993,0.209999993,1,6,10,15,16.7000008,14.3999996,15,90,81,90,90,282,235,0,266,200,474,0,169,0.137655944,1.52548337,1.34611666,0,0.179366663,0.209999993,0.5,0.209999993,0.209999993,1,6,10,15,16.7000008,14.3999996,15,90,81,90,90,282,235,0,266,200,474,0,169,0.137655944,3.66862226,1.58114445,0,2.08747768,0.209999993,0.5,0.209999993,0.209999993
